data_venda,produto_id,produto_nome,categoria,canal_venda,regiao,cliente_tipo,quantidade,preco_unitario,custo_unitario,vendedor_id,estoque_disponivel
2020-04-16,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,6,474.86,259.42,V171,4
2023-12-02,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,4,188.06,106.15,V456,28
2022-10-02,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,6,295.02,198.58,V134,22
2024-11-15,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,8,466.15,277.17,V962,27
2020-10-11,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,10,344.69,221.4,V448,14
2023-11-16,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,1,509.91,375.79,V470,27
2021-02-14,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Física,10,236.61,163.72,V181,5
2023-05-31,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Jurídica,10,365.15,221.01,V880,49
2021-01-29,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Jurídica,9,251.98,152.7,V933,35
2020-11-23,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Jurídica,2,360.55,195.07,V766,14
2022-09-26,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Física,5,676.0,403.41,V796,39
2020-08-05,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Jurídica,6,469.79,323.42,V288,17
2020-01-17,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Jurídica,4,547.01,376.76,V514,40
2025-01-21,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,2,569.49,408.76,V232,47
2022-05-29,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,10,622.08,329.74,V506,44
2023-10-14,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Jurídica,8,662.53,457.87,V720,39
2023-10-28,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,2,511.86,314.08,V205,22
2022-06-12,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Física,4,571.05,390.79,V320,11
2023-01-14,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,2,524.55,378.24,V552,38
2021-09-04,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,10,424.45,293.94,V589,38
2020-03-06,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,1,392.96,275.34,V744,45
2025-02-21,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,2,495.69,279.11,V973,33
2022-09-03,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,4,631.26,383.42,V588,12
2022-03-24,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,10,527.1,330.46,V599,47
2023-09-06,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,9,617.63,458.62,V507,22
2024-11-19,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,5,305.66,208.72,V226,13
2021-12-20,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Jurídica,4,472.9,265.33,V254,16
2021-09-02,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,10,268.65,212.4,V524,39
2024-08-15,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Jurídica,10,767.32,522.25,V943,19
2019-06-26,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Física,6,643.16,327.84,V679,1
2020-08-05,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,7,434.36,225.24,V167,42
2021-08-05,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,9,216.27,136.73,V603,41
2022-05-18,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,3,752.91,506.22,V327,1
2023-08-10,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,8,760.21,421.95,V486,28
2025-03-14,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,4,569.8,408.58,V944,49
2021-07-20,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,6,337.55,191.82,V602,47
2023-01-23,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,6,716.5,421.87,V487,34
2023-08-31,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Física,1,768.59,567.16,V529,18
2022-05-13,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,8,169.74,107.19,V671,12
2021-11-10,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Jurídica,6,311.77,195.59,V315,25
2020-05-30,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,10,129.37,73.79,V346,2
2019-08-09,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,7,178.09,141.07,V101,32
2020-09-01,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Física,5,308.0,167.86,V446,17
2023-11-05,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Jurídica,10,716.68,538.44,V263,29
2020-11-18,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Jurídica,5,661.08,369.59,V282,12
2023-08-30,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,8,442.22,254.98,V232,49
2021-11-18,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,7,722.59,485.58,V907,37
2023-12-25,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Jurídica,4,393.35,267.5,V506,44
2024-06-15,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,10,256.69,182.12,V384,15
2019-11-22,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,3,368.58,276.37,V883,40
2025-04-12,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,6,511.68,344.73,V455,22
2023-04-03,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,10,237.53,151.37,V316,28
2022-05-06,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,3,524.53,314.36,V912,39
2022-08-19,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,6,404.68,243.19,V112,29
2022-03-04,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,1,252.46,158.5,V369,41
2024-02-12,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,3,344.48,190.27,V988,23
2021-02-18,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Jurídica,1,588.87,428.85,V978,44
2022-03-23,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,6,553.52,377.82,V986,9
2021-05-01,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,9,775.68,423.17,V172,30
2025-02-06,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,4,190.62,114.22,V775,8
2020-04-19,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,8,395.07,270.02,V381,3
2021-12-30,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,4,562.93,300.43,V571,27
2019-10-17,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,5,257.37,174.22,V675,20
2020-09-12,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,10,573.4,420.17,V380,2
2022-06-04,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,10,742.44,421.51,V674,21
2021-02-11,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,6,218.7,115.3,V401,6
2025-02-16,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Física,3,371.96,292.06,V189,47
2023-11-01,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Física,1,291.83,166.84,V650,40
2021-04-11,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Física,3,703.19,561.62,V685,6
2024-07-26,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,10,735.47,519.62,V164,44
2020-05-10,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Jurídica,4,328.76,238.96,V307,28
2024-12-31,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Jurídica,9,356.43,189.9,V202,2
2021-12-30,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Jurídica,5,448.46,289.27,V503,22
2025-01-26,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,6,230.68,162.72,V655,1
2019-11-21,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Física,7,545.92,331.42,V279,36
2021-10-17,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Física,9,676.27,449.84,V736,2
2020-01-28,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Física,10,254.23,188.9,V965,45
2024-04-27,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,4,598.36,310.48,V512,13
2023-06-08,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Física,5,356.94,272.79,V551,28
2021-09-01,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,3,787.26,590.93,V868,47
2022-08-20,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Jurídica,7,256.08,163.93,V560,48
2020-02-04,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,10,318.34,201.1,V139,47
2022-02-23,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,3,674.34,460.9,V142,15
2024-06-02,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,6,262.69,201.41,V140,24
2022-08-29,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Física,2,516.7,355.75,V136,21
2021-03-25,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,8,702.51,527.08,V792,16
2019-05-10,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,8,681.47,440.37,V599,42
2022-04-30,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,8,161.18,126.22,V732,3
2022-02-24,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,3,546.09,397.41,V556,5
2020-06-28,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,10,698.44,550.73,V923,37
2022-01-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Física,3,396.88,253.5,V569,31
2023-12-13,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,8,118.95,63.63,V541,9
2020-08-22,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Física,7,722.28,466.13,V754,5
2025-02-16,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,3,661.42,350.68,V661,12
2021-02-04,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,6,729.37,413.77,V971,48
2024-03-23,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,10,367.94,195.75,V484,20
2021-05-17,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,9,272.86,204.26,V831,39
2019-08-03,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Jurídica,1,707.72,531.96,V351,23
2021-12-31,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,2,541.36,280.21,V199,0
2020-06-18,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Jurídica,5,138.0,98.98,V167,25
2023-05-24,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,7,649.98,367.82,V119,18
2024-05-14,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Jurídica,2,535.54,409.59,V754,38
2024-02-04,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,1,659.03,429.12,V563,17
2022-10-13,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,1,671.28,372.37,V514,1
2019-09-23,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Física,6,158.27,89.48,V671,47
2024-01-04,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Física,2,450.57,295.11,V162,23
2021-10-15,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,8,376.97,235.48,V572,11
2021-10-02,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,8,781.71,471.18,V503,47
2023-11-16,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,10,410.3,225.56,V167,30
2024-04-04,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,7,497.47,351.15,V157,21
2024-06-13,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Jurídica,8,401.81,217.03,V123,19
2021-12-22,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,4,286.44,145.15,V399,28
2023-02-25,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,1,757.87,585.38,V987,42
2020-07-13,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,7,683.65,501.22,V142,19
2022-08-15,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,4,354.68,260.83,V994,26
2021-01-20,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,9,490.58,272.3,V620,18
2022-10-28,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,5,781.13,609.76,V637,43
2024-04-03,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,1,638.39,450.51,V426,48
2020-07-19,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,1,694.53,439.45,V926,31
2019-06-21,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,4,709.95,469.0,V670,29
2021-01-15,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,7,511.73,258.49,V780,21
2022-02-07,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,7,479.1,277.11,V903,39
2021-11-14,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,7,234.6,123.42,V569,27
2020-04-15,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,1,214.03,114.53,V673,41
2023-05-23,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,8,469.87,307.57,V944,30
2021-01-14,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,3,163.43,98.74,V672,15
2022-02-28,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,504.26,319.69,V952,41
2024-09-30,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Física,2,653.94,392.32,V946,38
2024-09-29,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,8,332.85,222.04,V308,2
2025-04-20,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,3,789.36,411.68,V461,48
2020-11-26,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,8,617.13,442.68,V715,44
2021-10-20,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,1,660.5,479.59,V297,47
2020-04-12,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Física,5,386.52,218.99,V895,16
2025-03-23,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,2,490.19,375.9,V321,24
2023-12-27,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Jurídica,7,401.37,239.12,V318,25
2023-10-07,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,8,709.45,382.19,V300,30
2019-10-19,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,4,514.15,316.35,V592,5
2025-03-16,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,1,621.75,479.72,V896,2
2021-03-10,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,1,724.61,578.35,V324,21
2021-10-04,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,4,116.23,86.89,V606,22
2021-01-21,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,4,313.26,198.84,V256,31
2021-08-29,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Física,2,561.08,436.57,V714,19
2022-06-04,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,7,564.15,377.62,V398,32
2023-06-26,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,5,196.97,111.26,V304,38
2022-05-01,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Física,1,188.8,143.68,V406,7
2020-02-24,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Jurídica,2,101.09,72.83,V221,14
2021-03-11,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,3,239.55,179.24,V147,31
2021-09-29,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,6,511.03,347.13,V560,22
2021-01-03,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,10,764.53,505.1,V943,24
2023-04-19,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,1,378.75,222.46,V461,8
2022-06-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,2,267.77,140.15,V911,42
2022-08-13,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,9,298.43,156.89,V479,44
2023-03-04,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,8,483.38,353.9,V187,14
2019-09-09,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,2,391.04,237.04,V470,38
2019-09-06,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,9,531.71,361.32,V571,45
2024-10-04,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,10,520.14,339.17,V815,19
2022-05-23,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,4,466.7,289.12,V738,43
2022-01-26,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,10,664.77,398.33,V732,11
2023-08-23,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Física,7,292.41,224.1,V223,49
2020-08-27,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,3,716.76,474.6,V208,40
2023-04-06,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Física,2,117.62,80.11,V378,36
2020-03-31,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,7,640.32,498.17,V714,40
2020-06-01,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,1,219.66,121.8,V786,42
2024-09-16,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,9,435.28,268.85,V372,43
2021-09-09,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,7,422.3,216.19,V415,27
2024-10-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,7,649.37,336.04,V453,24
2022-05-11,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Jurídica,2,413.65,282.02,V489,27
2022-06-26,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,9,499.97,313.73,V454,11
2022-10-19,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,2,389.38,279.65,V228,14
2021-06-04,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,2,603.53,402.93,V849,19
2022-11-26,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,8,751.52,404.1,V713,24
2023-02-21,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,4,339.2,188.46,V772,39
2023-05-03,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,5,314.93,166.67,V342,16
2025-01-14,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,3,588.42,376.12,V642,3
2021-08-19,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Física,2,655.4,400.79,V479,38
2025-04-09,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,1,117.43,61.66,V595,6
2022-02-28,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,4,533.65,423.64,V799,34
2024-02-20,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Física,2,706.63,408.84,V321,47
2025-04-05,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,3,671.83,341.7,V457,21
2022-07-13,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,1,229.47,177.58,V239,49
2023-11-08,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,5,427.32,222.38,V112,25
2020-02-19,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,6,643.7,479.35,V590,27
2019-06-25,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,9,412.28,218.57,V269,25
2021-09-02,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,5,773.36,410.71,V302,5
2019-11-27,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Jurídica,4,567.04,326.13,V571,4
2020-03-25,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,2,782.4,419.48,V187,21
2021-07-24,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,3,136.64,108.15,V974,35
2022-04-01,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,1,443.65,309.75,V678,15
2020-06-16,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,3,492.86,346.95,V573,42
2023-07-18,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,8,675.2,533.29,V162,9
2023-03-17,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,2,398.63,304.72,V359,11
2023-01-11,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,8,794.55,410.15,V905,15
2023-01-26,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Jurídica,9,375.58,238.68,V383,27
2025-03-08,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,9,772.84,463.57,V839,38
2024-04-02,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Física,10,361.12,230.97,V628,27
2021-05-08,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,8,387.14,255.36,V384,33
2023-07-29,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,10,413.76,285.82,V448,1
2021-04-18,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,5,537.81,275.29,V957,33
2020-12-23,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Jurídica,6,578.34,441.13,V340,21
2021-02-02,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Jurídica,6,495.78,252.36,V764,34
2023-06-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,9,622.67,414.85,V127,11
2020-06-15,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Física,1,238.62,147.46,V442,48
2020-04-18,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,10,755.88,505.5,V199,26
2023-06-19,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Jurídica,4,247.38,187.52,V841,2
2020-02-02,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,9,483.4,329.68,V293,25
2019-09-05,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Jurídica,2,773.17,473.36,V617,34
2024-06-03,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,4,175.47,103.48,V822,4
2022-06-19,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,7,729.39,399.57,V305,21
2024-09-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,9,668.8,377.68,V782,25
2020-12-02,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,9,752.37,412.63,V318,5
2024-03-15,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Física,6,456.78,253.87,V443,17
